,date,conf,hourly,ww,t,nbas,vacances_zone_c,bank_days,strike_rate
5640,4/24/2021 0:00,1,1,2,9.8,0,1,0,0
5641,4/24/2021 1:00,1,1,0,9.8,0,1,0,0
5642,4/24/2021 2:00,1,1,0,9.8,0,1,0,0
5643,4/24/2021 3:00,1,1,2,7.6,0,1,0,0
5644,4/24/2021 4:00,1,1,0,7.6,0,1,0,0
5645,4/24/2021 5:00,1,1,0,7.6,0,1,0,0
5646,4/24/2021 6:00,1,1,1,8.1,0,1,0,0
5647,4/24/2021 7:00,1,1,0,8.1,0,1,0,0
5648,4/24/2021 8:00,1,1,0,8.1,0,1,0,0
5649,4/24/2021 9:00,1,1,2,13.9,0,1,0,0
5650,4/24/2021 10:00,1,1,0,13.9,0,1,0,0
5651,4/24/2021 11:00,1,1,0,13.9,0,1,0,0
5652,4/24/2021 12:00,1,1,3,18.6,0,1,0,0
5653,4/24/2021 13:00,1,1,1,18.6,0,1,0,0
5654,4/24/2021 14:00,1,1,1,18.6,0,1,0,0
5655,4/24/2021 15:00,1,1,1,19.5,0,1,0,0
5656,4/24/2021 16:00,1,1,2,19.5,0,1,0,0
5657,4/24/2021 17:00,1,1,2,19.5,0,1,0,0
5658,4/24/2021 18:00,1,1,2,16.7,1,1,0,0
5659,4/24/2021 19:00,1,1,2,16.7,1,1,0,0
5660,4/24/2021 20:00,1,1,2,16.7,1,1,0,0
5661,4/24/2021 21:00,1,1,3,13.2,0,1,0,0
5662,4/24/2021 22:00,1,1,2,13.2,0,1,0,0
5663,4/24/2021 23:00,1,1,2,13.2,0,1,0,0
5664,4/25/2021 0:00,1,1,3,10.4,7,1,0,0
5665,4/25/2021 1:00,1,1,0,10.4,7,1,0,0
5666,4/25/2021 2:00,1,1,0,10.4,7,1,0,0
5667,4/25/2021 3:00,1,1,2,8.3,0,1,0,0
5668,4/25/2021 4:00,1,1,0,8.3,0,1,0,0
5669,4/25/2021 5:00,1,1,0,8.3,0,1,0,0
5670,4/25/2021 6:00,1,1,1,7.7,0,1,0,0
5671,4/25/2021 7:00,1,1,0,7.7,0,1,0,0
5672,4/25/2021 8:00,1,1,0,7.7,0,1,0,0
5673,4/25/2021 9:00,1,1,2,12.3,0,1,0,0
5674,4/25/2021 10:00,1,1,0,12.3,0,1,0,0
5675,4/25/2021 11:00,1,1,0,12.3,0,1,0,0
5676,4/25/2021 12:00,1,1,3,15.4,0,1,0,0
5677,4/25/2021 13:00,1,1,0,15.4,0,1,0,0
5678,4/25/2021 14:00,1,1,0,15.4,0,1,0,0
5679,4/25/2021 15:00,1,1,3,16.6,0,1,0,0
5680,4/25/2021 16:00,1,1,2,16.6,0,1,0,0
5681,4/25/2021 17:00,1,1,2,16.6,0,1,0,0
5682,4/25/2021 18:00,1,1,2,14.4,0,1,0,0
5683,4/25/2021 19:00,1,1,2,14.4,0,1,0,0
5684,4/25/2021 20:00,1,1,2,14.4,0,1,0,0
5685,4/25/2021 21:00,1,1,2,10.9,0,1,0,0
5686,4/25/2021 22:00,1,1,2,10.9,0,1,0,0
5687,4/25/2021 23:00,1,1,2,10.9,0,1,0,0
5688,4/26/2021 0:00,1,1,2,8.5,0,1,0,0
5689,4/26/2021 1:00,1,1,2,8.5,0,1,0,0
5690,4/26/2021 2:00,1,1,2,8.5,0,1,0,0
5691,4/26/2021 3:00,1,1,2,6.4,0,1,0,0
5692,4/26/2021 4:00,1,1,2,6.4,0,1,0,0
5693,4/26/2021 5:00,1,1,2,6.4,0,1,0,0
5694,4/26/2021 6:00,1,1,2,6.3,0,1,0,0
5695,4/26/2021 7:00,1,1,2,6.3,0,1,0,0
5696,4/26/2021 8:00,1,1,2,6.3,0,1,0,0
5697,4/26/2021 9:00,1,1,2,11.5,0,1,0,0
5698,4/26/2021 10:00,1,1,2,11.5,0,1,0,0
5699,4/26/2021 11:00,1,1,2,11.5,0,1,0,0
5700,4/26/2021 12:00,1,1,2,16.2,0,1,0,0
5701,4/26/2021 13:00,1,1,0,16.2,0,1,0,0
5702,4/26/2021 14:00,1,1,0,16.2,0,1,0,0
5703,4/26/2021 15:00,1,1,2,17.9,0,1,0,0
5704,4/26/2021 16:00,1,1,0,17.9,0,1,0,0
5705,4/26/2021 17:00,1,1,0,17.9,0,1,0,0
5706,4/26/2021 18:00,1,1,1,16.7,0,1,0,0
5707,4/26/2021 19:00,1,1,0,16.7,0,1,0,0
5708,4/26/2021 20:00,1,1,0,16.7,0,1,0,0
5709,4/26/2021 21:00,1,1,2,12.7,0,1,0,0
5710,4/26/2021 22:00,1,1,0,12.7,0,1,0,0
5711,4/26/2021 23:00,1,1,0,12.7,0,1,0,0
5712,4/27/2021 0:00,1,1,2,9.5,0,1,0,0
5713,4/27/2021 1:00,1,1,0,9.5,0,1,0,0
5714,4/27/2021 2:00,1,1,0,9.5,0,1,0,0
5715,4/27/2021 3:00,1,1,2,6.5,0,1,0,0
5716,4/27/2021 4:00,1,1,0,6.5,0,1,0,0
5717,4/27/2021 5:00,1,1,0,6.5,0,1,0,0
5718,4/27/2021 6:00,1,1,2,7.2,0,1,0,0
5719,4/27/2021 7:00,1,1,0,7.2,0,1,0,0
5720,4/27/2021 8:00,1,1,0,7.2,0,1,0,0
5721,4/27/2021 9:00,1,1,2,12.9,0,1,0,0
5722,4/27/2021 10:00,1,1,0,12.9,0,1,0,0
5723,4/27/2021 11:00,1,1,0,12.9,0,1,0,0
5724,4/27/2021 12:00,1,1,2,17.1,0,1,0,0
5725,4/27/2021 13:00,1,1,0,17.1,0,1,0,0
5726,4/27/2021 14:00,1,1,0,17.1,0,1,0,0
5727,4/27/2021 15:00,1,1,0,18.7,0,1,0,0
5728,4/27/2021 16:00,1,1,0,18.7,0,1,0,0
5729,4/27/2021 17:00,1,1,0,18.7,0,1,0,0
5730,4/27/2021 18:00,1,1,2,17.4,0,1,0,0
5731,4/27/2021 19:00,1,1,0,17.4,0,1,0,0
5732,4/27/2021 20:00,1,1,0,17.4,0,1,0,0
5733,4/27/2021 21:00,1,1,2,12.5,0,1,0,0
5734,4/27/2021 22:00,1,1,0,12.5,0,1,0,0
5735,4/27/2021 23:00,1,1,0,12.5,0,1,0,0
5736,4/28/2021 0:00,1,1,2,9.9,0,1,0,0
5737,4/28/2021 1:00,1,1,0,9.9,0,1,0,0
5738,4/28/2021 2:00,1,1,0,9.9,0,1,0,0
5739,4/28/2021 3:00,1,1,2,6.1,0,1,0,0
5740,4/28/2021 4:00,1,1,0,6.1,0,1,0,0
5741,4/28/2021 5:00,1,1,0,6.1,0,1,0,0
5742,4/28/2021 6:00,1,1,3,9,0,1,0,0
5743,4/28/2021 7:00,1,1,0,9,0,1,0,0
5744,4/28/2021 8:00,1,1,0,9,0,1,0,0
5745,4/28/2021 9:00,1,1,3,16.8,1,1,0,0
5746,4/28/2021 10:00,1,1,2,16.8,1,1,0,0
5747,4/28/2021 11:00,1,1,2,16.8,1,1,0,0
5748,4/28/2021 12:00,1,1,0,18.9,6,1,0,0
5749,4/28/2021 13:00,1,1,2,18.9,6,1,0,0
5750,4/28/2021 14:00,1,1,2,18.9,6,1,0,0
5751,4/28/2021 15:00,1,1,3,16.7,1,1,0,0
5752,4/28/2021 16:00,1,1,8,16.7,1,1,0,0
5753,4/28/2021 17:00,1,1,9,16.7,1,1,0,0
5754,4/28/2021 18:00,1,1,29,11.3,6,1,0,0
5755,4/28/2021 19:00,1,1,6,11.3,6,1,0,0
5756,4/28/2021 20:00,1,1,8,11.3,6,1,0,0
5757,4/28/2021 21:00,1,1,25,9.1,2,1,0,0
5758,4/28/2021 22:00,1,1,0,9.1,2,1,0,0
5759,4/28/2021 23:00,1,1,0,9.1,2,1,0,0
5760,4/29/2021 0:00,1,1,1,7.8,0,1,0,0
5761,4/29/2021 1:00,1,1,2,7.8,0,1,0,0
5762,4/29/2021 2:00,1,1,2,7.8,0,1,0,0
5763,4/29/2021 3:00,1,1,3,7.7,7,1,0,0
5764,4/29/2021 4:00,1,1,1,7.7,7,1,0,0
5765,4/29/2021 5:00,1,1,1,7.7,7,1,0,0
5766,4/29/2021 6:00,1,1,1,7.2,1,1,0,0
5767,4/29/2021 7:00,1,1,2,7.2,1,1,0,0
5768,4/29/2021 8:00,1,1,2,7.2,1,1,0,0
5769,4/29/2021 9:00,1,1,0,10,7,1,0,0
5770,4/29/2021 10:00,1,1,2,10,7,1,0,0
5771,4/29/2021 11:00,1,1,2,10,7,1,0,0
5772,4/29/2021 12:00,1,1,0,12.3,2,1,0,0
5773,4/29/2021 13:00,1,1,2,12.3,2,1,0,0
5774,4/29/2021 14:00,1,1,2,12.3,2,1,0,0
5775,4/29/2021 15:00,1,1,1,13.2,7,1,0,0
5776,4/29/2021 16:00,1,1,2,13.2,7,1,0,0
5777,4/29/2021 17:00,1,1,2,13.2,7,1,0,0
5778,4/29/2021 18:00,1,1,0,11.3,7,1,0,0
5779,4/29/2021 19:00,1,1,2,11.3,7,1,0,0
5780,4/29/2021 20:00,1,1,2,11.3,7,1,0,0
5781,4/29/2021 21:00,1,1,3,9.3,7,1,0,0
5782,4/29/2021 22:00,1,1,2,9.3,7,1,0,0
5783,4/29/2021 23:00,1,1,2,9.3,7,1,0,0
5784,4/30/2021 0:00,1,1,3,8.5,8,1,0,0
5785,4/30/2021 1:00,1,1,2,8.5,8,1,0,0
5786,4/30/2021 2:00,1,1,2,8.5,8,1,0,0
5787,4/30/2021 3:00,1,1,2,7.6,8,1,0,0
5788,4/30/2021 4:00,1,1,2,7.6,8,1,0,0
5789,4/30/2021 5:00,1,1,2,7.6,8,1,0,0
5790,4/30/2021 6:00,1,1,1,7.5,2,1,0,0
5791,4/30/2021 7:00,1,1,0,7.5,2,1,0,0
5792,4/30/2021 8:00,1,1,0,7.5,2,1,0,0
5793,4/30/2021 9:00,1,1,3,11.7,3,1,0,0
5794,4/30/2021 10:00,1,1,2,11.7,3,1,0,0
5795,4/30/2021 11:00,1,1,2,11.7,3,1,0,0
5796,4/30/2021 12:00,1,1,3,12.5,7,1,0,0
5797,4/30/2021 13:00,1,1,2,12.5,7,1,0,0
5798,4/30/2021 14:00,1,1,2,12.5,7,1,0,0
5799,4/30/2021 15:00,1,1,1,13.4,3,1,0,0
5800,4/30/2021 16:00,1,1,2,13.4,3,1,0,0
5801,4/30/2021 17:00,1,1,2,13.4,3,1,0,0
5802,4/30/2021 18:00,1,1,1,12,5,1,0,0
5803,4/30/2021 19:00,1,1,2,12,5,1,0,0
5804,4/30/2021 20:00,1,1,2,12,5,1,0,0
5805,4/30/2021 21:00,1,1,3,10.4,7,1,0,0
5806,4/30/2021 22:00,1,1,2,10.4,7,1,0,0
5807,4/30/2021 23:00,1,1,2,10.4,7,1,0,0
5808,5/1/2021 0:00,1,1,3,9.1,7,1,1,0
5809,5/1/2021 1:00,1,1,2,9.1,7,1,1,0
5810,5/1/2021 2:00,1,1,2,9.1,7,1,1,0
5811,5/1/2021 3:00,1,1,61,8.3,8,1,1,0
5812,5/1/2021 4:00,1,1,6,8.3,8,1,1,0
5813,5/1/2021 5:00,1,1,6,8.3,8,1,1,0
5814,5/1/2021 6:00,1,1,0,8,8,1,1,0
5815,5/1/2021 7:00,1,1,6,8,8,1,1,0
5816,5/1/2021 8:00,1,1,6,8,8,1,1,0
5817,5/1/2021 9:00,1,1,60,9.1,7,1,1,0
5818,5/1/2021 10:00,1,1,6,9.1,7,1,1,0
5819,5/1/2021 11:00,1,1,6,9.1,7,1,1,0
5820,5/1/2021 12:00,1,1,60,10.3,7,1,1,0
5821,5/1/2021 13:00,1,1,2,10.3,7,1,1,0
5822,5/1/2021 14:00,1,1,2,10.3,7,1,1,0
5823,5/1/2021 15:00,1,1,0,10.7,8,1,1,0
5824,5/1/2021 16:00,1,1,2,10.7,8,1,1,0
5825,5/1/2021 17:00,1,1,2,10.7,8,1,1,0
5826,5/1/2021 18:00,1,1,3,10,7,1,1,0
5827,5/1/2021 19:00,1,1,2,10,7,1,1,0
5828,5/1/2021 20:00,1,1,6,10,7,1,1,0
5829,5/1/2021 21:00,1,1,61,8.1,8,1,1,0
5830,5/1/2021 22:00,1,1,6,8.1,8,1,1,0
5831,5/1/2021 23:00,1,1,6,8.1,8,1,1,0
5832,5/2/2021 0:00,1,1,61,6.9,8,1,0,0
5833,5/2/2021 1:00,1,1,1,6.9,8,1,0,0
5834,5/2/2021 2:00,1,1,1,6.9,8,1,0,0
5835,5/2/2021 3:00,1,1,1,5.4,2,1,0,0
5836,5/2/2021 4:00,1,1,0,5.4,2,1,0,0
5837,5/2/2021 5:00,1,1,0,5.4,2,1,0,0
5838,5/2/2021 6:00,1,1,3,6.3,1,1,0,0
5839,5/2/2021 7:00,1,1,0,6.3,1,1,0,0
5840,5/2/2021 8:00,1,1,0,6.3,1,1,0,0
5841,5/2/2021 9:00,1,1,0,10.4,5,1,0,0
5842,5/2/2021 10:00,1,1,6,10.4,5,1,0,0
5843,5/2/2021 11:00,1,1,8,10.4,5,1,0,0
5844,5/2/2021 12:00,1,1,25,10.8,7,1,0,0
5845,5/2/2021 13:00,1,1,6,10.8,7,1,0,0
5846,5/2/2021 14:00,1,1,8,10.8,7,1,0,0
5847,5/2/2021 15:00,1,1,61,10,7,1,0,0
5848,5/2/2021 16:00,1,1,0,10,7,1,0,0
5849,5/2/2021 17:00,1,1,0,10,7,1,0,0
5850,5/2/2021 18:00,1,1,1,10.9,1,1,0,0
5851,5/2/2021 19:00,1,1,0,10.9,1,1,0,0
5852,5/2/2021 20:00,1,1,0,10.9,1,1,0,0
5853,5/2/2021 21:00,1,1,2,6.8,1,1,0,0
5854,5/2/2021 22:00,1,1,1,6.8,1,1,0,0
5855,5/2/2021 23:00,1,1,1,6.8,1,1,0,0
5856,5/3/2021 0:00,1,1,3,6,5,1,0,0
5857,5/3/2021 1:00,1,1,1,6,5,1,0,0
5858,5/3/2021 2:00,1,1,1,6,5,1,0,0
5859,5/3/2021 3:00,1,1,1,4.1,0,1,0,0
5860,5/3/2021 4:00,1,1,0,4.1,0,1,0,0
5861,5/3/2021 5:00,1,1,0,4.1,0,1,0,0
5862,5/3/2021 6:00,1,1,2,6.1,0,1,0,0
5863,5/3/2021 7:00,1,0,0,6.1,0,1,0,0
5864,5/3/2021 8:00,1,0,0,6.1,0,1,0,0
5865,5/3/2021 9:00,1,0,1,12.7,1,1,0,0
5866,5/3/2021 10:00,1,0,2,12.7,1,1,0,0
5867,5/3/2021 11:00,1,0,2,12.7,1,1,0,0
5868,5/3/2021 12:00,1,0,0,14.6,6,1,0,0
5869,5/3/2021 13:00,1,0,2,14.6,6,1,0,0
5870,5/3/2021 14:00,1,0,2,14.6,6,1,0,0
5871,5/3/2021 15:00,1,0,1,16.9,6,1,0,0
5872,5/3/2021 16:00,1,0,2,16.9,6,1,0,0
5873,5/3/2021 17:00,1,0,2,16.9,6,1,0,0
5874,5/3/2021 18:00,1,0,1,16.1,0,1,0,0
5875,5/3/2021 19:00,1,1,2,16.1,0,1,0,0
5876,5/3/2021 20:00,1,1,2,16.1,0,1,0,0
5877,5/3/2021 21:00,1,1,3,13,2,1,0,0
5878,5/3/2021 22:00,1,1,2,13,2,1,0,0
5879,5/3/2021 23:00,1,1,2,13,2,1,0,0
5880,5/4/2021 0:00,1,1,3,10.5,4,1,0,0
5881,5/4/2021 1:00,1,1,2,10.5,4,1,0,0
5882,5/4/2021 2:00,1,1,6,10.5,4,1,0,0
5883,5/4/2021 3:00,1,1,21,9.5,5,1,0,0
5884,5/4/2021 4:00,1,1,2,9.5,5,1,0,0
5885,5/4/2021 5:00,1,1,6,9.5,5,1,0,0
5886,5/4/2021 6:00,1,1,0,10.7,8,1,0,0
5887,5/4/2021 7:00,1,0,2,10.7,8,1,0,0
5888,5/4/2021 8:00,1,0,2,10.7,8,1,0,0
5889,5/4/2021 9:00,1,0,3,12.6,8,1,0,0
5890,5/4/2021 10:00,1,0,2,12.6,8,1,0,0
5891,5/4/2021 11:00,1,0,6,12.6,8,1,0,0
5892,5/4/2021 12:00,1,0,60,12.4,8,1,0,0
5893,5/4/2021 13:00,1,0,6,12.4,8,1,0,0
5894,5/4/2021 14:00,1,0,8,12.4,8,1,0,0
5895,5/4/2021 15:00,1,0,25,12.9,8,1,0,0
5896,5/4/2021 16:00,1,0,2,12.9,8,1,0,0
5897,5/4/2021 17:00,1,0,2,12.9,8,1,0,0
5898,5/4/2021 18:00,1,0,1,13.1,1,1,0,0
5899,5/4/2021 19:00,1,1,2,13.1,1,1,0,0
5900,5/4/2021 20:00,1,1,2,13.1,1,1,0,0
5901,5/4/2021 21:00,1,1,1,10.3,2,1,0,0
5902,5/4/2021 22:00,1,1,0,10.3,2,1,0,0
5903,5/4/2021 23:00,1,1,0,10.3,2,1,0,0
5904,5/5/2021 0:00,1,1,1,6.8,1,1,0,0
5905,5/5/2021 1:00,1,1,0,6.8,1,1,0,0
5906,5/5/2021 2:00,1,1,0,6.8,1,1,0,0
5907,5/5/2021 3:00,1,1,2,5.3,1,1,0,0
5908,5/5/2021 4:00,1,1,0,5.3,1,1,0,0
5909,5/5/2021 5:00,1,1,0,5.3,1,1,0,0
5910,5/5/2021 6:00,1,1,1,6.4,1,1,0,0
5911,5/5/2021 7:00,1,0,2,6.4,1,1,0,0
5912,5/5/2021 8:00,1,0,2,6.4,1,1,0,0
5913,5/5/2021 9:00,1,0,1,10.8,6,1,0,0
5914,5/5/2021 10:00,1,0,2,10.8,6,1,0,0
5915,5/5/2021 11:00,1,0,2,10.8,6,1,0,0
5916,5/5/2021 12:00,1,0,3,13,6,1,0,0
5917,5/5/2021 13:00,1,0,6,13,6,1,0,0
5918,5/5/2021 14:00,1,0,8,13,6,1,0,0
5919,5/5/2021 15:00,1,0,25,10.2,7,1,0,0
5920,5/5/2021 16:00,1,0,2,10.2,7,1,0,0
5921,5/5/2021 17:00,1,0,2,10.2,7,1,0,0
5922,5/5/2021 18:00,1,0,0,9.1,6,1,0,0
5923,5/5/2021 19:00,1,1,2,9.1,6,1,0,0
5924,5/5/2021 20:00,1,1,2,9.1,6,1,0,0
5925,5/5/2021 21:00,1,1,2,8.4,1,1,0,0
5926,5/5/2021 22:00,1,1,2,8.4,1,1,0,0
5927,5/5/2021 23:00,1,1,2,8.4,1,1,0,0
5928,5/6/2021 0:00,1,1,2,7.9,7,1,0,0
5929,5/6/2021 1:00,1,1,2,7.9,7,1,0,0
5930,5/6/2021 2:00,1,1,2,7.9,7,1,0,0
5931,5/6/2021 3:00,1,1,3,7.3,7,1,0,0
5932,5/6/2021 4:00,1,1,6,7.3,7,1,0,0
5933,5/6/2021 5:00,1,1,6,7.3,7,1,0,0
5934,5/6/2021 6:00,1,1,61,7,7,1,0,0
5935,5/6/2021 7:00,1,0,2,7,7,1,0,0
5936,5/6/2021 8:00,1,0,6,7,7,1,0,0
5937,5/6/2021 9:00,1,0,60,7.9,7,1,0,0
5938,5/6/2021 10:00,1,0,6,7.9,7,1,0,0
5939,5/6/2021 11:00,1,0,6,7.9,7,1,0,0
5940,5/6/2021 12:00,1,0,61,8.5,8,1,0,0
5941,5/6/2021 13:00,1,0,2,8.5,8,1,0,0
5942,5/6/2021 14:00,1,0,6,8.5,8,1,0,0
5943,5/6/2021 15:00,1,0,0,10.3,8,1,0,0
5944,5/6/2021 16:00,1,0,2,10.3,8,1,0,0
5945,5/6/2021 17:00,1,0,2,10.3,8,1,0,0
5946,5/6/2021 18:00,1,0,3,10.1,7,1,0,0
5947,5/6/2021 19:00,1,1,6,10.1,7,1,0,0
5948,5/6/2021 20:00,1,1,8,10.1,7,1,0,0
5949,5/6/2021 21:00,1,1,25,8.1,7,1,0,0
5950,5/6/2021 22:00,1,1,1,8.1,7,1,0,0
5951,5/6/2021 23:00,1,1,1,8.1,7,1,0,0
5952,5/7/2021 0:00,1,1,1,6.9,3,1,0,0
5953,5/7/2021 1:00,1,1,0,6.9,3,1,0,0
5954,5/7/2021 2:00,1,1,0,6.9,3,1,0,0
5955,5/7/2021 3:00,1,1,1,4.8,0,1,0,0
5956,5/7/2021 4:00,1,1,0,4.8,0,1,0,0
5957,5/7/2021 5:00,1,1,0,4.8,0,1,0,0
5958,5/7/2021 6:00,1,1,2,6.6,0,1,0,0
5959,5/7/2021 7:00,1,0,0,6.6,0,1,0,0
5960,5/7/2021 8:00,1,0,0,6.6,0,1,0,0
5961,5/7/2021 9:00,1,0,3,11.8,2,1,0,0
5962,5/7/2021 10:00,1,0,0,11.8,2,1,0,0
5963,5/7/2021 11:00,1,0,0,11.8,2,1,0,0
5964,5/7/2021 12:00,1,0,0,14.7,3,1,0,0
5965,5/7/2021 13:00,1,0,2,14.7,3,1,0,0
5966,5/7/2021 14:00,1,0,2,14.7,3,1,0,0
5967,5/7/2021 15:00,1,0,0,14.3,5,1,0,0
5968,5/7/2021 16:00,1,0,2,14.3,5,1,0,0
5969,5/7/2021 17:00,1,0,2,14.3,5,1,0,0
5970,5/7/2021 18:00,1,0,2,13.8,2,1,0,0
5971,5/7/2021 19:00,1,1,2,13.8,2,1,0,0
5972,5/7/2021 20:00,1,1,2,13.8,2,1,0,0
5973,5/7/2021 21:00,1,1,2,10.5,4,1,0,0
5974,5/7/2021 22:00,1,1,2,10.5,4,1,0,0
5975,5/7/2021 23:00,1,1,2,10.5,4,1,0,0
5976,5/8/2021 0:00,1,1,3,9.3,7,1,1,0
5977,5/8/2021 1:00,1,1,0,9.3,7,1,1,0
5978,5/8/2021 2:00,1,1,0,9.3,7,1,1,0
5979,5/8/2021 3:00,1,1,0,9.7,7,1,1,0
5980,5/8/2021 4:00,1,1,2,9.7,7,1,1,0
5981,5/8/2021 5:00,1,1,2,9.7,7,1,1,0
5982,5/8/2021 6:00,1,1,3,11,8,1,1,0
5983,5/8/2021 7:00,1,0,2,11,8,1,1,0
5984,5/8/2021 8:00,1,0,6,11,8,1,1,0
5985,5/8/2021 9:00,1,0,60,13.6,8,1,1,0
5986,5/8/2021 10:00,1,0,2,13.6,8,1,1,0
5987,5/8/2021 11:00,1,0,2,13.6,8,1,1,0
5988,5/8/2021 12:00,1,0,1,17.6,7,1,1,0
5989,5/8/2021 13:00,1,0,2,17.6,7,1,1,0
5990,5/8/2021 14:00,1,0,2,17.6,7,1,1,0
5991,5/8/2021 15:00,1,0,2,20.4,5,1,1,0
5992,5/8/2021 16:00,1,0,2,20.4,5,1,1,0
5993,5/8/2021 17:00,1,0,2,20.4,5,1,1,0
5994,5/8/2021 18:00,1,0,3,21,1,1,1,0
5995,5/8/2021 19:00,1,1,2,21,1,1,1,0
5996,5/8/2021 20:00,1,1,2,21,1,1,1,0
5997,5/8/2021 21:00,1,1,2,16.2,0,1,1,0
5998,5/8/2021 22:00,1,1,2,16.2,0,1,1,0
5999,5/8/2021 23:00,1,1,2,16.2,0,1,1,0
6000,5/9/2021 0:00,1,1,2,14.4,0,1,0,0
6001,5/9/2021 1:00,1,1,2,14.4,0,1,0,0
6002,5/9/2021 2:00,1,1,2,14.4,0,1,0,0
6003,5/9/2021 3:00,1,1,1,14.7,1,1,0,0
6004,5/9/2021 4:00,1,1,8,14.7,1,1,0,0
6005,5/9/2021 5:00,1,1,9,14.7,1,1,0,0
6006,5/9/2021 6:00,1,1,29,17.3,2,1,0,0
6007,5/9/2021 7:00,1,0,2,17.3,2,1,0,0
6008,5/9/2021 8:00,1,0,2,17.3,2,1,0,0
6009,5/9/2021 9:00,1,0,1,20.6,1,1,0,0
6010,5/9/2021 10:00,1,0,2,20.6,1,1,0,0
6011,5/9/2021 11:00,1,0,2,20.6,1,1,0,0
6012,5/9/2021 12:00,1,0,3,26.5,4,1,0,0
6013,5/9/2021 13:00,1,0,2,26.5,4,1,0,0
6014,5/9/2021 14:00,1,0,2,26.5,4,1,0,0
6015,5/9/2021 15:00,1,0,3,25.3,4,1,0,0
6016,5/9/2021 16:00,1,0,2,25.3,4,1,0,0
6017,5/9/2021 17:00,1,0,2,25.3,4,1,0,0
6018,5/9/2021 18:00,1,0,2,18.8,1,1,0,0
6019,5/9/2021 19:00,1,1,2,18.8,1,1,0,0
6020,5/9/2021 20:00,1,1,2,18.8,1,1,0,0
6021,5/9/2021 21:00,1,1,0,17.6,8,1,0,0
6022,5/9/2021 22:00,1,1,6,17.6,8,1,0,0
6023,5/9/2021 23:00,1,1,6,17.6,8,1,0,0
6024,5/10/2021 0:00,1,1,61,14.9,8,0,0,0
6025,5/10/2021 1:00,1,1,2,14.9,8,0,0,0
6026,5/10/2021 2:00,1,1,6,14.9,8,0,0,0
6027,5/10/2021 3:00,1,1,21,13.4,7,0,0,0
6028,5/10/2021 4:00,1,1,2,13.4,7,0,0,0
6029,5/10/2021 5:00,1,1,2,13.4,7,0,0,0
6030,5/10/2021 6:00,1,1,1,12.5,6,0,0,0
6031,5/10/2021 7:00,1,0,6,12.5,6,0,0,0
6032,5/10/2021 8:00,1,0,8,12.5,6,0,0,0
6033,5/10/2021 9:00,1,0,25,13.7,6,0,0,0
6034,5/10/2021 10:00,1,0,2,13.7,6,0,0,0
6035,5/10/2021 11:00,1,0,2,13.7,6,0,0,0
6036,5/10/2021 12:00,1,0,1,18,5,0,0,0
6037,5/10/2021 13:00,1,0,2,18,5,0,0,0
6038,5/10/2021 14:00,1,0,2,18,5,0,0,0
6039,5/10/2021 15:00,1,0,15,18.2,6,0,0,0
6040,5/10/2021 16:00,1,0,8,18.2,6,0,0,0
6041,5/10/2021 17:00,1,0,9,18.2,6,0,0,0
6042,5/10/2021 18:00,1,0,95,13.5,6,0,0,0
6043,5/10/2021 19:00,1,1,2,13.5,6,0,0,0
6044,5/10/2021 20:00,1,1,2,13.5,6,0,0,0
6045,5/10/2021 21:00,1,1,1,11.5,1,0,0,0
6046,5/10/2021 22:00,1,1,0,11.5,1,0,0,0
6047,5/10/2021 23:00,1,1,0,11.5,1,0,0,0
6048,5/11/2021 0:00,1,1,2,10.7,1,0,0,0
6049,5/11/2021 1:00,1,1,2,10.7,1,0,0,0
6050,5/11/2021 2:00,1,1,2,10.7,1,0,0,0
6051,5/11/2021 3:00,1,1,3,9,2,0,0,0
6052,5/11/2021 4:00,1,1,2,9,2,0,0,0
6053,5/11/2021 5:00,1,1,2,9,2,0,0,0
6054,5/11/2021 6:00,1,1,3,10.9,3,0,0,0
6055,5/11/2021 7:00,1,0,2,10.9,3,0,0,0
6056,5/11/2021 8:00,1,0,6,10.9,3,0,0,0
6057,5/11/2021 9:00,1,0,61,13.1,1,0,0,0
6058,5/11/2021 10:00,1,0,2,13.1,1,0,0,0
6059,5/11/2021 11:00,1,0,6,13.1,1,0,0,0
6060,5/11/2021 12:00,1,0,21,13.8,7,0,0,0
6061,5/11/2021 13:00,1,0,2,13.8,7,0,0,0
6062,5/11/2021 14:00,1,0,6,13.8,7,0,0,0
6063,5/11/2021 15:00,1,0,21,13.4,7,0,0,0
6064,5/11/2021 16:00,1,0,2,13.4,7,0,0,0
6065,5/11/2021 17:00,1,0,2,13.4,7,0,0,0
6066,5/11/2021 18:00,1,0,3,15.1,2,0,0,0
6067,5/11/2021 19:00,1,1,1,15.1,2,0,0,0
6068,5/11/2021 20:00,1,1,1,15.1,2,0,0,0
6069,5/11/2021 21:00,1,1,1,12.5,1,0,0,0
6070,5/11/2021 22:00,1,1,0,12.5,1,0,0,0
6071,5/11/2021 23:00,1,1,0,12.5,1,0,0,0
6072,5/12/2021 0:00,1,1,2,9.1,0,0,0,0
6073,5/12/2021 1:00,1,1,0,9.1,0,0,0,0
6074,5/12/2021 2:00,1,1,0,9.1,0,0,0,0
6075,5/12/2021 3:00,1,1,3,7.3,1,0,0,0
6076,5/12/2021 4:00,1,1,0,7.3,1,0,0,0
6077,5/12/2021 5:00,1,1,0,7.3,1,0,0,0
