,date,conf,ww_mix,pmer,ff,t,u,vv,ww,nbas,pres,raf10,rr1,rr3
4442,2021-03-05 02:00:00,1,2.0,102370,5.9,6.2000000000000455,83,8890,1,7.0,101250,8.3,0.0,0.0
4443,2021-03-05 03:00:00,1,1.0,102430,5.1,5.0,79,10000,1,7.0,101310,8.5,0.0,0.0
4444,2021-03-05 04:00:00,1,2.0,102430,5.1,5.0,79,10000,1,7.0,101310,8.5,0.0,0.0
4445,2021-03-05 05:00:00,1,2.0,102430,5.1,5.0,79,10000,1,7.0,101310,8.5,0.0,0.0
4446,2021-03-05 06:00:00,1,1.0,102520,5.7,4.2000000000000455,67,25000,1,7.0,101390,10.7,0.0,0.0
4447,2021-03-05 07:00:00,1,2.0,102520,5.7,4.2000000000000455,67,25000,1,7.0,101390,10.7,0.0,0.0
4448,2021-03-05 08:00:00,1,2.0,102520,5.7,4.2000000000000455,67,25000,1,7.0,101390,10.7,0.0,0.0
4449,2021-03-05 09:00:00,1,2.0,102690,5.6,3.8000000000000114,64,25000,2,7.0,101560,9.2,0.0,0.0
4450,2021-03-05 10:00:00,1,2.0,102690,5.6,3.8000000000000114,64,25000,2,7.0,101560,9.2,0.0,0.0
4451,2021-03-05 11:00:00,1,2.0,102690,5.6,3.8000000000000114,64,25000,2,7.0,101560,9.2,0.0,0.0
4452,2021-03-05 12:00:00,1,0.0,102750,6.2,5.900000000000034,56,18740,0,0.0,101630,9.2,0.0,0.0
4453,2021-03-05 13:00:00,1,2.0,102750,6.2,5.900000000000034,56,18740,0,0.0,101630,9.2,0.0,0.0
4454,2021-03-05 14:00:00,1,2.0,102750,6.2,5.900000000000034,56,18740,0,0.0,101630,9.2,0.0,0.0
4455,2021-03-05 15:00:00,1,2.0,102740,6.8,5.900000000000034,53,20640,2,7.0,101620,9.4,0.0,0.0
4456,2021-03-05 16:00:00,1,2.0,102740,6.8,5.900000000000034,53,20640,2,7.0,101620,9.4,0.0,0.0
4457,2021-03-05 17:00:00,1,2.0,102740,6.8,5.900000000000034,53,20640,2,7.0,101620,9.4,0.0,0.0
4458,2021-03-05 18:00:00,1,3.0,102900,6.0,5.7000000000000455,52,24140,3,7.0,101780,9.8,0.0,0.0
4459,2021-03-05 19:00:00,1,2.0,102900,6.0,5.7000000000000455,52,24140,3,7.0,101780,9.8,0.0,0.0
4460,2021-03-05 20:00:00,1,2.0,102900,6.0,5.7000000000000455,52,24140,3,7.0,101780,9.8,0.0,0.0
4461,2021-03-05 21:00:00,1,1.0,103010,4.9,5.100000000000023,52,20000,1,5.0,101880,7.3,0.0,0.0
4462,2021-03-05 22:00:00,1,0.0,103010,4.9,5.100000000000023,52,20000,1,5.0,101880,7.3,0.0,0.0
4463,2021-03-05 23:00:00,1,0.0,103010,4.9,5.100000000000023,52,20000,1,5.0,101880,7.3,0.0,0.0
4464,2021-03-06 00:00:00,1,1.0,103040,5.7,2.2000000000000455,59,28240,1,0.0,101900,8.3,0.0,0.0
4465,2021-03-06 01:00:00,1,0.0,103040,5.7,2.2000000000000455,59,28240,1,0.0,101900,8.3,0.0,0.0
4466,2021-03-06 02:00:00,1,0.0,103040,5.7,2.2000000000000455,59,28240,1,0.0,101900,8.3,0.0,0.0
4467,2021-03-06 03:00:00,1,2.0,103020,5.1,0.9000000000000341,69,20000,2,0.0,101870,8.1,0.0,0.0
4468,2021-03-06 04:00:00,1,0.0,103020,5.1,0.9000000000000341,69,20000,2,0.0,101870,8.1,0.0,0.0
4469,2021-03-06 05:00:00,1,0.0,103020,5.1,0.9000000000000341,69,20000,2,0.0,101870,8.1,0.0,0.0
4470,2021-03-06 06:00:00,1,3.0,103070,5.5,0.10000000000002274,73,20000,3,0.0,101920,7.8,0.0,0.0
4471,2021-03-06 07:00:00,1,0.0,103070,5.5,0.10000000000002274,73,20000,3,0.0,101920,7.8,0.0,0.0
4472,2021-03-06 08:00:00,1,0.0,103070,5.5,0.10000000000002274,73,20000,3,0.0,101920,7.8,0.0,0.0
4473,2021-03-06 09:00:00,1,2.0,103110,5.8,3.900000000000034,56,28000,2,0.0,101980,8.4,0.0,0.0
4474,2021-03-06 10:00:00,1,0.0,103110,5.8,3.900000000000034,56,28000,2,0.0,101980,8.4,0.0,0.0
4475,2021-03-06 11:00:00,1,0.0,103110,5.8,3.900000000000034,56,28000,2,0.0,101980,8.4,0.0,0.0
4476,2021-03-06 12:00:00,1,2.0,103000,7.0,7.100000000000023,41,16820,2,0.0,101880,9.8,0.0,0.0
4477,2021-03-06 13:00:00,1,0.0,103000,7.0,7.100000000000023,41,16820,2,0.0,101880,9.8,0.0,0.0
4478,2021-03-06 14:00:00,1,0.0,103000,7.0,7.100000000000023,41,16820,2,0.0,101880,9.8,0.0,0.0
4479,2021-03-06 15:00:00,1,2.0,102780,6.6,9.400000000000034,35,16850,2,0.0,101670,9.5,0.0,0.0
4480,2021-03-06 16:00:00,1,0.0,102780,6.6,9.400000000000034,35,16850,2,0.0,101670,9.5,0.0,0.0
4481,2021-03-06 17:00:00,1,0.0,102780,6.6,9.400000000000034,35,16850,2,0.0,101670,9.5,0.0,0.0
4482,2021-03-06 18:00:00,1,2.0,102750,3.7,7.2000000000000455,36,30000,2,0.0,101630,4.5,0.0,0.0
4483,2021-03-06 19:00:00,1,0.0,102750,3.7,7.2000000000000455,36,30000,2,0.0,101630,4.5,0.0,0.0
4484,2021-03-06 20:00:00,1,0.0,102750,3.7,7.2000000000000455,36,30000,2,0.0,101630,4.5,0.0,0.0
4485,2021-03-06 21:00:00,1,2.0,102730,3.1,4.600000000000023,45,19420,2,0.0,101600,4.1,0.0,0.0
4486,2021-03-06 22:00:00,1,0.0,102730,3.1,4.600000000000023,45,19420,2,0.0,101600,4.1,0.0,0.0
4487,2021-03-06 23:00:00,1,0.0,102730,3.1,4.600000000000023,45,19420,2,0.0,101600,4.1,0.0,0.0
4488,2021-03-07 00:00:00,1,2.0,102720,4.4,1.8000000000000114,63,19040,2,0.0,101580,5.8,0.0,0.0
4489,2021-03-07 01:00:00,1,0.0,102720,4.4,1.8000000000000114,63,19040,2,0.0,101580,5.8,0.0,0.0
4490,2021-03-07 02:00:00,1,0.0,102720,4.4,1.8000000000000114,63,19040,2,0.0,101580,5.8,0.0,0.0
4491,2021-03-07 03:00:00,1,2.0,102600,1.8,-0.6999999999999886,73,25000,2,0.0,101450,2.9,0.0,0.0
4492,2021-03-07 04:00:00,1,0.0,102600,1.8,-0.6999999999999886,73,25000,2,0.0,101450,2.9,0.0,0.0
4493,2021-03-07 05:00:00,1,0.0,102600,1.8,-0.6999999999999886,73,25000,2,0.0,101450,2.9,0.0,0.0
4494,2021-03-07 06:00:00,1,2.0,102590,2.4,-1.599999999999966,77,25000,2,0.0,101440,4.7,0.0,0.0
4495,2021-03-07 07:00:00,1,0.0,102590,2.4,-1.599999999999966,77,25000,2,0.0,101440,4.7,0.0,0.0
4496,2021-03-07 08:00:00,1,0.0,102590,2.4,-1.599999999999966,77,25000,2,0.0,101440,4.7,0.0,0.0
4497,2021-03-07 09:00:00,1,0.0,102550,3.1,3.400000000000034,61,14760,0,0.0,101420,5.3,0.0,0.0
4498,2021-03-07 10:00:00,1,0.0,102550,3.1,3.400000000000034,61,14760,0,0.0,101420,5.3,0.0,0.0
4499,2021-03-07 11:00:00,1,0.0,102550,3.1,3.400000000000034,61,14760,0,0.0,101420,5.3,0.0,0.0
4500,2021-03-07 12:00:00,1,1.0,102430,3.5,8.200000000000045,40,19190,1,0.0,101320,8.0,0.0,0.0
4501,2021-03-07 13:00:00,1,0.0,102430,3.5,8.200000000000045,40,19190,1,0.0,101320,8.0,0.0,0.0
4502,2021-03-07 14:00:00,1,0.0,102430,3.5,8.200000000000045,40,19190,1,0.0,101320,8.0,0.0,0.0
4503,2021-03-07 15:00:00,1,2.0,102230,3.2,9.400000000000034,40,14850,2,0.0,101130,5.7,0.0,0.0
4504,2021-03-07 16:00:00,1,0.0,102230,3.2,9.400000000000034,40,14850,2,0.0,101130,5.7,0.0,0.0
4505,2021-03-07 17:00:00,1,0.0,102230,3.2,9.400000000000034,40,14850,2,0.0,101130,5.7,0.0,0.0
4506,2021-03-07 18:00:00,1,2.0,102220,4.0,6.400000000000034,47,15000,2,0.0,101110,6.2,0.0,0.0
4507,2021-03-07 19:00:00,1,0.0,102220,4.0,6.400000000000034,47,15000,2,0.0,101110,6.2,0.0,0.0
4508,2021-03-07 20:00:00,1,0.0,102220,4.0,6.400000000000034,47,15000,2,0.0,101110,6.2,0.0,0.0
4509,2021-03-07 21:00:00,1,2.0,102310,4.3,4.100000000000023,62,25000,2,0.0,101190,6.7,0.0,0.0
4510,2021-03-07 22:00:00,1,0.0,102310,4.3,4.100000000000023,62,25000,2,0.0,101190,6.7,0.0,0.0
4511,2021-03-07 23:00:00,1,0.0,102310,4.3,4.100000000000023,62,25000,2,0.0,101190,6.7,0.0,0.0
4512,2021-03-08 00:00:00,1,2.0,102350,3.5,1.7000000000000455,73,20000,2,0.0,101220,4.6,0.0,0.0
4513,2021-03-08 01:00:00,1,0.0,102350,3.5,1.7000000000000455,73,20000,2,0.0,101220,4.6,0.0,0.0
4514,2021-03-08 02:00:00,1,0.0,102350,3.5,1.7000000000000455,73,20000,2,0.0,101220,4.6,0.0,0.0
4515,2021-03-08 03:00:00,1,2.0,102280,2.8,-0.6999999999999886,81,20000,2,0.0,101140,4.0,0.0,0.0
4516,2021-03-08 04:00:00,1,0.0,102280,2.8,-0.6999999999999886,81,20000,2,0.0,101140,4.0,0.0,0.0
4517,2021-03-08 05:00:00,1,0.0,102280,2.8,-0.6999999999999886,81,20000,2,0.0,101140,4.0,0.0,0.0
4518,2021-03-08 06:00:00,1,2.0,102320,3.9,-0.5999999999999659,81,6970,2,0.0,101180,5.4,0.0,0.0
4519,2021-03-08 07:00:00,1,0.0,102320,3.9,-0.5999999999999659,81,6970,2,0.0,101180,5.4,0.0,0.0
4520,2021-03-08 08:00:00,1,0.0,102320,3.9,-0.5999999999999659,81,6970,2,0.0,101180,5.4,0.0,0.0
4521,2021-03-08 09:00:00,1,3.0,102380,6.0,2.900000000000034,64,10000,3,0.0,101250,8.6,0.0,0.0
4522,2021-03-08 10:00:00,1,0.0,102380,6.0,2.900000000000034,64,10000,3,0.0,101250,8.6,0.0,0.0
4523,2021-03-08 11:00:00,1,0.0,102380,6.0,2.900000000000034,64,10000,3,0.0,101250,8.6,0.0,0.0
4524,2021-03-08 12:00:00,1,0.0,102320,4.6,6.7000000000000455,54,9770,0,0.0,101210,7.3,0.0,0.0
4525,2021-03-08 13:00:00,1,0.0,102320,4.6,6.7000000000000455,54,9770,0,0.0,101210,7.3,0.0,0.0
4526,2021-03-08 14:00:00,1,0.0,102320,4.6,6.7000000000000455,54,9770,0,0.0,101210,7.3,0.0,0.0
4527,2021-03-08 15:00:00,1,2.0,102160,4.1,7.900000000000034,43,10240,2,0.0,101050,6.3,0.0,0.0
4528,2021-03-08 16:00:00,1,0.0,102160,4.1,7.900000000000034,43,10240,2,0.0,101050,6.3,0.0,0.0
4529,2021-03-08 17:00:00,1,0.0,102160,4.1,7.900000000000034,43,10240,2,0.0,101050,6.3,0.0,0.0
4530,2021-03-08 18:00:00,1,3.0,102170,3.2,5.800000000000011,48,10000,3,0.0,101050,5.1,0.0,0.0
4531,2021-03-08 19:00:00,1,1.0,102170,3.2,5.800000000000011,48,10000,3,0.0,101050,5.1,0.0,0.0
4532,2021-03-08 20:00:00,1,1.0,102170,3.2,5.800000000000011,48,10000,3,0.0,101050,5.1,0.0,0.0
4533,2021-03-08 21:00:00,1,2.0,102220,2.4,3.5,66,10000,2,0.0,101090,3.3,0.0,0.0
4534,2021-03-08 22:00:00,1,2.0,102220,2.4,3.5,66,10000,2,0.0,101090,3.3,0.0,0.0
4535,2021-03-08 23:00:00,1,2.0,102220,2.4,3.5,66,10000,2,0.0,101090,3.3,0.0,0.0
4536,2021-03-09 00:00:00,1,3.0,102180,1.9,3.3000000000000114,71,10000,3,7.0,101050,2.6,0.0,0.0
4537,2021-03-09 01:00:00,1,2.0,102180,1.9,3.3000000000000114,71,10000,3,7.0,101050,2.6,0.0,0.0
4538,2021-03-09 02:00:00,1,2.0,102180,1.9,3.3000000000000114,71,10000,3,7.0,101050,2.6,0.0,0.0
4539,2021-03-09 03:00:00,1,3.0,102140,2.3,1.5,77,12000,3,5.0,101010,3.1,0.0,0.0
4540,2021-03-09 04:00:00,1,1.0,102140,2.3,1.5,77,12000,3,5.0,101010,3.1,0.0,0.0
4541,2021-03-09 05:00:00,1,1.0,102140,2.3,1.5,77,12000,3,5.0,101010,3.1,0.0,0.0
4542,2021-03-09 06:00:00,1,1.0,102140,1.2,1.0,84,10000,1,5.0,101010,2.1,0.0,0.0
4543,2021-03-09 07:00:00,1,1.0,102140,1.2,1.0,84,10000,1,5.0,101010,2.1,0.0,0.0
4544,2021-03-09 08:00:00,1,1.0,102140,1.2,1.0,84,10000,1,5.0,101010,2.1,0.0,0.0
4545,2021-03-09 09:00:00,1,10.0,102220,1.8,5.900000000000034,69,4120,10,1.0,101100,3.7,0.0,0.0
4546,2021-03-09 10:00:00,1,1.0,102220,1.8,5.900000000000034,69,4120,10,1.0,101100,3.7,0.0,0.0
4547,2021-03-09 11:00:00,1,1.0,102220,1.8,5.900000000000034,69,4120,10,1.0,101100,3.7,0.0,0.0
4548,2021-03-09 12:00:00,1,1.0,102150,3.0,10.900000000000034,51,16000,1,2.0,101050,6.0,0.0,0.0
4549,2021-03-09 13:00:00,1,1.0,102150,3.0,10.900000000000034,51,16000,1,2.0,101050,6.0,0.0,0.0
4550,2021-03-09 14:00:00,1,1.0,102150,3.0,10.900000000000034,51,16000,1,2.0,101050,6.0,0.0,0.0
4551,2021-03-09 15:00:00,1,0.0,102020,4.2,12.0,49,9360,0,3.0,100930,6.2,0.0,0.0
4552,2021-03-09 16:00:00,1,0.0,102020,4.2,12.0,49,9360,0,3.0,100930,6.2,0.0,0.0
4553,2021-03-09 17:00:00,1,0.0,102020,4.2,12.0,49,9360,0,3.0,100930,6.2,0.0,0.0
4554,2021-03-09 18:00:00,1,3.0,102050,4.5,10.900000000000034,53,20000,3,4.0,100960,6.6,0.0,0.0
4555,2021-03-09 19:00:00,1,0.0,102050,4.5,10.900000000000034,53,20000,3,4.0,100960,6.6,0.0,0.0
4556,2021-03-09 20:00:00,1,0.0,102050,4.5,10.900000000000034,53,20000,3,4.0,100960,6.6,0.0,0.0
4557,2021-03-09 21:00:00,1,1.0,102120,2.7,6.600000000000023,69,9590,1,0.0,101010,3.3,0.0,0.0
4558,2021-03-09 22:00:00,1,0.0,102120,2.7,6.600000000000023,69,9590,1,0.0,101010,3.3,0.0,0.0
4559,2021-03-09 23:00:00,1,0.0,102120,2.7,6.600000000000023,69,9590,1,0.0,101010,3.3,0.0,0.0
4560,2021-03-10 00:00:00,1,3.0,102130,1.0,3.8000000000000114,78,20000,3,0.0,101010,1.4,0.0,0.0
4561,2021-03-10 01:00:00,1,2.0,102130,1.0,3.8000000000000114,78,20000,3,0.0,101010,1.4,0.0,0.0
4562,2021-03-10 02:00:00,1,2.0,102130,1.0,3.8000000000000114,78,20000,3,0.0,101010,1.4,0.0,0.0
4563,2021-03-10 03:00:00,1,2.0,102100,1.1,1.900000000000034,91,4360,2,0.0,100970,1.5,0.0,0.0
4564,2021-03-10 04:00:00,1,2.0,102100,1.1,1.900000000000034,91,4360,2,0.0,100970,1.5,0.0,0.0
4565,2021-03-10 05:00:00,1,2.0,102100,1.1,1.900000000000034,91,4360,2,0.0,100970,1.5,0.0,0.0
4566,2021-03-10 06:00:00,1,10.0,102070,2.3,2.2000000000000455,90,4120,10,8.0,100940,3.6,0.0,0.0
4567,2021-03-10 07:00:00,1,2.0,102070,2.3,2.2000000000000455,90,4120,10,8.0,100940,3.6,0.0,0.0
4568,2021-03-10 08:00:00,1,2.0,102070,2.3,2.2000000000000455,90,4120,10,8.0,100940,3.6,0.0,0.0
4569,2021-03-10 09:00:00,1,10.0,102050,4.4,6.400000000000034,70,4250,10,0.0,100940,6.6,0.0,0.0
4570,2021-03-10 10:00:00,1,2.0,102050,4.4,6.400000000000034,70,4250,10,0.0,100940,6.6,0.0,0.0
4571,2021-03-10 11:00:00,1,2.0,102050,4.4,6.400000000000034,70,4250,10,0.0,100940,6.6,0.0,0.0
4572,2021-03-10 12:00:00,1,2.0,101860,8.3,9.600000000000023,52,6900,2,2.0,100760,13.6,0.0,0.0
4573,2021-03-10 13:00:00,1,2.0,101860,8.3,9.600000000000023,52,6900,2,2.0,100760,13.6,0.0,0.0
4574,2021-03-10 14:00:00,1,2.0,101860,8.3,9.600000000000023,52,6900,2,2.0,100760,13.6,0.0,0.0
4575,2021-03-10 15:00:00,1,3.0,101600,7.3,10.100000000000023,42,13110,3,7.0,100510,12.2,0.0,0.0
4576,2021-03-10 16:00:00,1,2.0,101600,7.3,10.100000000000023,42,13110,3,7.0,100510,12.2,0.0,0.0
4577,2021-03-10 17:00:00,1,6.0,101600,7.3,10.100000000000023,42,13110,3,7.0,100510,12.2,0.0,0.0
4578,2021-03-10 18:00:00,1,21.0,101440,6.2,7.7000000000000455,75,7200,21,7.0,100340,10.2,0.4,0.4
4579,2021-03-10 19:00:00,1,5.0,101440,6.2,7.7000000000000455,75,7200,21,7.0,100340,10.2,0.4,0.4
4580,2021-03-10 20:00:00,1,6.0,101440,6.2,7.7000000000000455,75,7200,21,7.0,100340,10.2,0.4,0.4
4581,2021-03-10 21:00:00,1,21.0,101220,7.7,7.0,91,5070,21,7.0,100120,13.8,0.2,0.4
4582,2021-03-10 22:00:00,1,2.0,101220,7.7,7.0,91,5070,21,7.0,100120,13.8,0.2,0.4
4583,2021-03-10 23:00:00,1,2.0,101220,7.7,7.0,91,5070,21,7.0,100120,13.8,0.2,0.4
4584,2021-03-11 00:00:00,1,0.0,100930,8.6,8.400000000000034,84,7190,0,8.0,99840,16.0,0.0,-0.1
4585,2021-03-11 01:00:00,1,2.0,100930,8.6,8.400000000000034,84,7190,0,8.0,99840,16.0,0.0,-0.1
4586,2021-03-11 02:00:00,1,2.0,100930,8.6,8.400000000000034,84,7190,0,8.0,99840,16.0,0.0,-0.1
4587,2021-03-11 03:00:00,1,3.0,100690,7.6,9.800000000000011,89,10420,3,7.0,99610,12.4,0.0,0.0
4588,2021-03-11 04:00:00,1,2.0,100690,7.6,9.800000000000011,89,10420,3,7.0,99610,12.4,0.0,0.0
4589,2021-03-11 05:00:00,1,2.0,100690,7.6,9.800000000000011,89,10420,3,7.0,99610,12.4,0.0,0.0
4590,2021-03-11 06:00:00,1,61.0,100550,6.5,10.900000000000034,94,3850,61,8.0,99470,12.7,-0.1,-0.1
4591,2021-03-11 07:00:00,1,2.0,100550,6.5,10.900000000000034,94,3850,61,8.0,99470,12.7,-0.1,-0.1
4592,2021-03-11 08:00:00,1,5.0,100550,6.5,10.900000000000034,94,3850,61,8.0,99470,12.7,-0.1,-0.1
4593,2021-03-11 09:00:00,1,0.0,100630,8.1,12.900000000000034,77,11340,0,2.0,99560,14.6,0.2,1.2
4594,2021-03-11 10:00:00,1,1.0,100630,8.1,12.900000000000034,77,11340,0,2.0,99560,14.6,0.2,1.2
4595,2021-03-11 11:00:00,1,1.0,100630,8.1,12.900000000000034,77,11340,0,2.0,99560,14.6,0.2,1.2
4596,2021-03-11 12:00:00,1,3.0,100630,11.5,14.700000000000045,55,10150,3,6.0,99570,19.0,0.0,0.0
4597,2021-03-11 13:00:00,1,6.0,100630,11.5,14.700000000000045,55,10150,3,6.0,99570,19.0,0.0,0.0
4598,2021-03-11 14:00:00,1,8.0,100630,11.5,14.700000000000045,55,10150,3,6.0,99570,19.0,0.0,0.0
4599,2021-03-11 15:00:00,1,0.0,100650,10.4,12.600000000000023,64,7320,0,4.0,99580,16.1,0.6,1.2
4600,2021-03-11 16:00:00,1,6.0,100650,10.4,12.600000000000023,64,7320,0,4.0,99580,16.1,0.6,1.2
4601,2021-03-11 17:00:00,1,8.0,100650,10.4,12.600000000000023,64,7320,0,4.0,99580,16.1,0.6,1.2
4602,2021-03-11 18:00:00,1,25.0,100860,7.7,9.100000000000023,72,30000,25,1.0,99770,13.0,0.2,0.6
4603,2021-03-11 19:00:00,1,1.0,100860,7.7,9.100000000000023,72,30000,25,1.0,99770,13.0,0.2,0.6
4604,2021-03-11 20:00:00,1,1.0,100860,7.7,9.100000000000023,72,30000,25,1.0,99770,13.0,0.2,0.6
4605,2021-03-11 21:00:00,1,1.0,101220,6.7,7.300000000000011,74,52000,1,1.0,100120,10.5,0.0,0.0
4606,2021-03-11 22:00:00,1,1.0,101220,6.7,7.300000000000011,74,52000,1,1.0,100120,10.5,0.0,0.0
4607,2021-03-11 23:00:00,1,1.0,101220,6.7,7.300000000000011,74,52000,1,1.0,100120,10.5,0.0,0.0
4608,2021-03-12 00:00:00,1,3.0,101420,6.6,6.5,79,30000,3,6.0,100320,10.5,0.0,0.0
4609,2021-03-12 01:00:00,1,0.0,101420,6.6,6.5,79,30000,3,6.0,100320,10.5,0.0,0.0
4610,2021-03-12 02:00:00,1,0.0,101420,6.6,6.5,79,30000,3,6.0,100320,10.5,0.0,0.0
4611,2021-03-12 03:00:00,1,1.0,101460,5.3,5.300000000000011,84,26020,1,0.0,100350,7.9,0.0,0.0
4612,2021-03-12 04:00:00,1,0.0,101460,5.3,5.300000000000011,84,26020,1,0.0,100350,7.9,0.0,0.0
4613,2021-03-12 05:00:00,1,0.0,101460,5.3,5.300000000000011,84,26020,1,0.0,100350,7.9,0.0,0.0
4614,2021-03-12 06:00:00,1,3.0,101440,5.2,4.5,88,20000,3,1.0,100330,8.1,0.0,0.0
4615,2021-03-12 07:00:00,1,0.0,101440,5.2,4.5,88,20000,3,1.0,100330,8.1,0.0,0.0
4616,2021-03-12 08:00:00,1,0.0,101440,5.2,4.5,88,20000,3,1.0,100330,8.1,0.0,0.0
4617,2021-03-12 09:00:00,1,2.0,101420,6.9,8.300000000000011,77,16910,2,3.0,100320,12.7,0.0,0.0
4618,2021-03-12 10:00:00,1,2.0,101420,6.9,8.300000000000011,77,16910,2,3.0,100320,12.7,0.0,0.0
4619,2021-03-12 11:00:00,1,2.0,101420,6.9,8.300000000000011,77,16910,2,3.0,100320,12.7,0.0,0.0
4620,2021-03-12 12:00:00,1,3.0,101220,9.4,11.0,61,25000,3,7.0,100140,15.9,0.0,0.0
4621,2021-03-12 13:00:00,1,6.0,101220,9.4,11.0,61,25000,3,7.0,100140,15.9,0.0,0.0
4622,2021-03-12 14:00:00,1,8.0,101220,9.4,11.0,61,25000,3,7.0,100140,15.9,0.0,0.0
4623,2021-03-12 15:00:00,1,80.0,101080,11.3,10.100000000000023,68,9000,80,7.0,99990,17.4,-0.1,-0.1
4624,2021-03-12 16:00:00,1,2.0,101080,11.3,10.100000000000023,68,9000,80,7.0,99990,17.4,-0.1,-0.1
4625,2021-03-12 17:00:00,1,2.0,101080,11.3,10.100000000000023,68,9000,80,7.0,99990,17.4,-0.1,-0.1
4626,2021-03-12 18:00:00,1,2.0,101030,5.6,8.100000000000023,82,25000,2,2.0,99940,9.8,0.0,0.6
4627,2021-03-12 19:00:00,1,6.0,101030,5.6,8.100000000000023,82,25000,2,2.0,99940,9.8,0.0,0.6
4628,2021-03-12 20:00:00,1,8.0,101030,5.6,8.100000000000023,82,25000,2,2.0,99940,9.8,0.0,0.6
4629,2021-03-12 21:00:00,1,25.0,101020,4.2,6.7000000000000455,88,25000,25,7.0,99920,7.0,0.2,2.6
4630,2021-03-12 22:00:00,1,2.0,101020,4.2,6.7000000000000455,88,25000,25,7.0,99920,7.0,0.2,2.6
4631,2021-03-12 23:00:00,1,2.0,101020,4.2,6.7000000000000455,88,25000,25,7.0,99920,7.0,0.2,2.6
4632,2021-03-13 00:00:00,1,1.0,100810,6.5,8.400000000000034,83,25000,1,7.0,99720,11.6,0.0,-0.1
4633,2021-03-13 01:00:00,1,2.0,100810,6.5,8.400000000000034,83,25000,1,7.0,99720,11.6,0.0,-0.1
4634,2021-03-13 02:00:00,1,2.0,100810,6.5,8.400000000000034,83,25000,1,7.0,99720,11.6,0.0,-0.1
4635,2021-03-13 03:00:00,1,2.0,100420,8.3,8.700000000000045,79,25000,2,7.0,99340,13.3,0.0,0.0
4636,2021-03-13 04:00:00,1,6.0,100420,8.3,8.700000000000045,79,25000,2,7.0,99340,13.3,0.0,0.0
4637,2021-03-13 05:00:00,1,6.0,100420,8.3,8.700000000000045,79,25000,2,7.0,99340,13.3,0.0,0.0
4638,2021-03-13 06:00:00,1,61.0,100170,8.7,8.5,86,20000,61,7.0,99090,15.0,0.2,0.2
4639,2021-03-13 07:00:00,1,2.0,100170,8.7,8.5,86,20000,61,7.0,99090,15.0,0.2,0.2
4640,2021-03-13 08:00:00,1,2.0,100170,8.7,8.5,86,20000,61,7.0,99090,15.0,0.2,0.2
4641,2021-03-13 09:00:00,1,3.0,100380,8.4,8.5,78,20000,3,2.0,99300,13.9,0.0,2.6
4642,2021-03-13 10:00:00,1,6.0,100380,8.4,8.5,78,20000,3,2.0,99300,13.9,0.0,2.6
4643,2021-03-13 11:00:00,1,8.0,100380,8.4,8.5,78,20000,3,2.0,99300,13.9,0.0,2.6
4644,2021-03-13 12:00:00,1,25.0,100550,7.1,8.800000000000011,77,25000,25,7.0,99460,11.4,-0.1,-0.1
4645,2021-03-13 13:00:00,1,6.0,100550,7.1,8.800000000000011,77,25000,25,7.0,99460,11.4,-0.1,-0.1
4646,2021-03-13 14:00:00,1,8.0,100550,7.1,8.800000000000011,77,25000,25,7.0,99460,11.4,-0.1,-0.1
4647,2021-03-13 15:00:00,1,25.0,100530,5.7,8.400000000000034,70,25000,25,5.0,99440,9.0,-0.1,0.2
4648,2021-03-13 16:00:00,1,6.0,100530,5.7,8.400000000000034,70,25000,25,5.0,99440,9.0,-0.1,0.2
4649,2021-03-13 17:00:00,1,8.0,100530,5.7,8.400000000000034,70,25000,25,5.0,99440,9.0,-0.1,0.2
4650,2021-03-13 18:00:00,1,25.0,100590,6.3,6.300000000000011,75,20000,25,5.0,99490,11.1,-0.1,0.2
4651,2021-03-13 19:00:00,1,2.0,100590,6.3,6.300000000000011,75,20000,25,5.0,99490,11.1,-0.1,0.2
4652,2021-03-13 20:00:00,1,2.0,100590,6.3,6.300000000000011,75,20000,25,5.0,99490,11.1,-0.1,0.2
4653,2021-03-13 21:00:00,1,3.0,100840,5.9,5.5,77,52680,3,3.0,99740,9.4,0.0,0.0
4654,2021-03-13 22:00:00,1,6.0,100840,5.9,5.5,77,52680,3,3.0,99740,9.4,0.0,0.0
4655,2021-03-13 23:00:00,1,8.0,100840,5.9,5.5,77,52680,3,3.0,99740,9.4,0.0,0.0
4656,2021-03-14 00:00:00,1,25.0,101120,4.8,2.6000000000000227,91,10000,25,7.0,100000,7.0,1.4,1.8
4657,2021-03-14 01:00:00,1,1.0,101120,4.8,2.6000000000000227,91,10000,25,7.0,100000,7.0,1.4,1.8
4658,2021-03-14 02:00:00,1,1.0,101120,4.8,2.6000000000000227,91,10000,25,7.0,100000,7.0,1.4,1.8
4659,2021-03-14 03:00:00,1,1.0,101270,3.1,3.400000000000034,88,20000,1,5.0,100160,5.3,0.0,-0.1
4660,2021-03-14 04:00:00,1,6.0,101270,3.1,3.400000000000034,88,20000,1,5.0,100160,5.3,0.0,-0.1
4661,2021-03-14 05:00:00,1,8.0,101270,3.1,3.400000000000034,88,20000,1,5.0,100160,5.3,0.0,-0.1
4662,2021-03-14 06:00:00,1,25.0,101410,3.6,4.400000000000034,87,15000,25,6.0,100300,6.8,-0.1,0.2
4663,2021-03-14 07:00:00,1,2.0,101410,3.6,4.400000000000034,87,15000,25,6.0,100300,6.8,-0.1,0.2
